T,R,G,B 
65470,0.232779681213,0.507544611943,1.0
65480,0.232775895349,0.50754107856,1.0
65490,0.232772110757,0.507537546349,1.0
65500,0.232768327436,0.507534015311,1.0
65510,0.232764545386,0.507530485445,1.0
65520,0.232760764607,0.50752695675,1.0
65530,0.232756985097,0.507523429226,1.0
65540,0.232753206856,0.507519902872,1.0
65550,0.232749429883,0.507516377687,1.0
65560,0.232745654178,0.507512853671,1.0
65570,0.23274187974,0.507509330824,1.0
65580,0.232738106568,0.507505809144,1.0
65590,0.232734334662,0.507502288632,1.0
65600,0.232730564021,0.507498769286,1.0
65610,0.232726794645,0.507495251107,1.0
65620,0.232723026533,0.507491734093,1.0
65630,0.232719259683,0.507488218244,1.0
65640,0.232715494097,0.507484703559,1.0
65650,0.232711729772,0.507481190038,1.0
65660,0.232707966709,0.50747767768,1.0
65670,0.232704204906,0.507474166484,1.0
65680,0.232700444364,0.507470656451,1.0
65690,0.232696685081,0.507467147579,1.0
65700,0.232692927057,0.507463639868,1.0
65710,0.232689170291,0.507460133318,1.0
65720,0.232685414782,0.507456627927,1.0
65730,0.232681660531,0.507453123695,1.0
65740,0.232677907535,0.507449620622,1.0
65750,0.232674155796,0.507446118707,1.0
65760,0.232670405311,0.507442617949,1.0
65770,0.232666656081,0.507439118348,1.0
65780,0.232662908105,0.507435619903,1.0
65790,0.232659161382,0.507432122615,1.0
65800,0.232655415911,0.507428626481,1.0
65810,0.232651671692,0.507425131502,1.0
65820,0.232647928725,0.507421637677,1.0
65830,0.232644187008,0.507418145006,1.0
65840,0.232640446542,0.507414653487,1.0
65850,0.232636707324,0.507411163121,1.0
65860,0.232632969356,0.507407673906,1.0
65870,0.232629232635,0.507404185843,1.0
65880,0.232625497163,0.50740069893,1.0
65890,0.232621762937,0.507397213167,1.0
65900,0.232618029957,0.507393728554,1.0
65910,0.232614298223,0.507390245089,1.0
65920,0.232610567735,0.507386762773,1.0
65930,0.23260683849,0.507383281605,1.0
65940,0.23260311049,0.507379801584,1.0
65950,0.232599383732,0.50737632271,1.0
65960,0.232595658217,0.507372844982,1.0
65970,0.232591933945,0.507369368399,1.0
65980,0.232588210913,0.507365892961,1.0
65990,0.232584489122,0.507362418668,1.0
66000,0.232580768572,0.507358945519,1.0
66010,0.232577049261,0.507355473512,1.0
66020,0.232573331188,0.507352002649,1.0
66030,0.232569614354,0.507348532928,1.0
66040,0.232565898758,0.507345064348,1.0
66050,0.232562184399,0.507341596909,1.0
66060,0.232558471276,0.507338130611,1.0
66070,0.232554759389,0.507334665453,1.0
66080,0.232551048737,0.507331201434,1.0
66090,0.232547339319,0.507327738553,1.0
66100,0.232543631136,0.507324276811,1.0
66110,0.232539924186,0.507320816207,1.0
66120,0.232536218469,0.50731735674,1.0
66130,0.232532513983,0.507313898409,1.0
66140,0.23252881073,0.507310441215,1.0
66150,0.232525108707,0.507306985156,1.0
66160,0.232521407914,0.507303530231,1.0
66170,0.232517708351,0.507300076441,1.0
66180,0.232514010017,0.507296623785,1.0
66190,0.232510312912,0.507293172262,1.0
66200,0.232506617035,0.507289721872,1.0
66210,0.232502922384,0.507286272614,1.0
66220,0.232499228961,0.507282824487,1.0
66230,0.232495536763,0.507279377492,1.0
66240,0.232491845791,0.507275931626,1.0
66250,0.232488156043,0.507272486891,1.0
66260,0.23248446752,0.507269043285,1.0
66270,0.23248078022,0.507265600808,1.0
66280,0.232477094144,0.507262159459,1.0
66290,0.232473409289,0.507258719238,1.0
66300,0.232469725657,0.507255280144,1.0
66310,0.232466043245,0.507251842176,1.0
66320,0.232462362055,0.507248405335,1.0
66330,0.232458682084,0.507244969619,1.0
66340,0.232455003332,0.507241535027,1.0
66350,0.2324513258,0.507238101561,1.0
66360,0.232447649485,0.507234669218,1.0
66370,0.232443974388,0.507231237998,1.0
66380,0.232440300508,0.507227807901,1.0
66390,0.232436627844,0.507224378926,1.0
66400,0.232432956396,0.507220951073,1.0
66410,0.232429286163,0.507217524341,1.0
66420,0.232425617145,0.50721409873,1.0
66430,0.23242194934,0.507210674238,1.0
66440,0.232418282749,0.507207250866,1.0
66450,0.232414617371,0.507203828613,1.0
66460,0.232410953204,0.507200407478,1.0
66470,0.23240729025,0.507196987461,1.0
66480,0.232403628506,0.507193568561,1.0
66490,0.232399967972,0.507190150778,1.0
66500,0.232396308649,0.507186734111,1.0
66510,0.232392650534,0.50718331856,1.0
66520,0.232388993628,0.507179904124,1.0
66530,0.23238533793,0.507176490802,1.0
66540,0.232381683439,0.507173078595,1.0
66550,0.232378030155,0.5071696675,1.0
66560,0.232374378078,0.507166257519,1.0
66570,0.232370727206,0.50716284865,1.0
66580,0.232367077538,0.507159440893,1.0
66590,0.232363429075,0.507156034247,1.0
66600,0.232359781816,0.507152628712,1.0
66610,0.232356135761,0.507149224287,1.0
66620,0.232352490907,0.507145820972,1.0
66630,0.232348847256,0.507142418766,1.0
66640,0.232345204806,0.507139017668,1.0
66650,0.232341563557,0.507135617679,1.0
66660,0.232337923508,0.507132218797,1.0
66670,0.232334284659,0.507128821022,1.0
66680,0.232330647009,0.507125424353,1.0
66690,0.232327010558,0.50712202879,1.0
66700,0.232323375304,0.507118634333,1.0
66710,0.232319741247,0.50711524098,1.0
66720,0.232316108388,0.507111848732,1.0
66730,0.232312476724,0.507108457587,1.0
66740,0.232308846256,0.507105067546,1.0
66750,0.232305216983,0.507101678607,1.0
66760,0.232301588904,0.507098290771,1.0
66770,0.232297962019,0.507094904036,1.0
66780,0.232294336327,0.507091518402,1.0
66790,0.232290711827,0.507088133868,1.0
66800,0.23228708852,0.507084750435,1.0
66810,0.232283466404,0.507081368101,1.0
66820,0.232279845479,0.507077986866,1.0
66830,0.232276225744,0.507074606729,1.0
66840,0.232272607199,0.50707122769,1.0
66850,0.232268989843,0.507067849749,1.0
66860,0.232265373675,0.507064472904,1.0
66870,0.232261758695,0.507061097156,1.0
66880,0.232258144903,0.507057722503,1.0
66890,0.232254532297,0.507054348946,1.0
66900,0.232250920878,0.507050976483,1.0
66910,0.232247310644,0.507047605114,1.0
66920,0.232243701595,0.507044234839,1.0
66930,0.23224009373,0.507040865657,1.0
66940,0.232236487049,0.507037497567,1.0
66950,0.232232881552,0.50703413057,1.0
66960,0.232229277237,0.507030764664,1.0
66970,0.232225674104,0.507027399849,1.0
66980,0.232222072153,0.507024036124,1.0
66990,0.232218471383,0.50702067349,1.0
67000,0.232214871793,0.507017311944,1.0
67010,0.232211273383,0.507013951488,1.0
67020,0.232207676152,0.50701059212,1.0
67030,0.2322040801,0.507007233839,1.0
67040,0.232200485225,0.507003876646,1.0
67050,0.232196891528,0.50700052054,1.0
67060,0.232193299009,0.50699716552,1.0
67070,0.232189707665,0.506993811585,1.0
67080,0.232186117497,0.506990458736,1.0
67090,0.232182528504,0.506987106971,1.0
67100,0.232178940686,0.506983756291,1.0
67110,0.232175354042,0.506980406694,1.0
67120,0.232171768572,0.50697705818,1.0
67130,0.232168184274,0.506973710749,1.0
67140,0.232164601149,0.5069703644,1.0
67150,0.232161019195,0.506967019132,1.0
67160,0.232157438412,0.506963674945,1.0
67170,0.2321538588,0.506960331839,1.0
67180,0.232150280358,0.506956989812,1.0
67190,0.232146703086,0.506953648866,1.0
67200,0.232143126982,0.506950308998,1.0
67210,0.232139552047,0.506946970208,1.0
67220,0.232135978279,0.506943632496,1.0
67230,0.232132405679,0.506940295862,1.0
67240,0.232128834245,0.506936960304,1.0
67250,0.232125263977,0.506933625823,1.0
67260,0.232121694874,0.506930292417,1.0
67270,0.232118126937,0.506926960087,1.0
67280,0.232114560164,0.506923628831,1.0
67290,0.232110994554,0.50692029865,1.0
67300,0.232107430108,0.506916969542,1.0
67310,0.232103866824,0.506913641508,1.0
67320,0.232100304702,0.506910314546,1.0
67330,0.232096743742,0.506906988656,1.0
67340,0.232093183943,0.506903663839,1.0
67350,0.232089625304,0.506900340092,1.0
67360,0.232086067825,0.506897017416,1.0
67370,0.232082511505,0.506893695809,1.0
67380,0.232078956344,0.506890375273,1.0
67390,0.232075402341,0.506887055805,1.0
67400,0.232071849495,0.506883737407,1.0
67410,0.232068297806,0.506880420076,1.0
67420,0.232064747274,0.506877103812,1.0
67430,0.232061197898,0.506873788616,1.0
67440,0.232057649676,0.506870474486,1.0
67450,0.23205410261,0.506867161422,1.0
67460,0.232050556698,0.506863849424,1.0
67470,0.232047011939,0.506860538491,1.0
67480,0.232043468333,0.506857228622,1.0
67490,0.23203992588,0.506853919817,1.0
67500,0.232036384579,0.506850612075,1.0
67510,0.232032844429,0.506847305397,1.0
67520,0.23202930543,0.50684399978,1.0
67530,0.232025767581,0.506840695226,1.0
67540,0.232022230882,0.506837391733,1.0
67550,0.232018695331,0.506834089301,1.0
67560,0.23201516093,0.506830787929,1.0
67570,0.232011627676,0.506827487618,1.0
67580,0.23200809557,0.506824188365,1.0
67590,0.232004564611,0.506820890172,1.0
67600,0.232001034798,0.506817593036,1.0
67610,0.231997506131,0.506814296959,1.0
67620,0.231993978609,0.506811001939,1.0
67630,0.231990452232,0.506807707976,1.0
67640,0.231986926999,0.506804415069,1.0
67650,0.231983402909,0.506801123218,1.0
67660,0.231979879963,0.506797832422,1.0
67670,0.231976358158,0.506794542681,1.0
67680,0.231972837496,0.506791253994,1.0
67690,0.231969317975,0.506787966361,1.0
67700,0.231965799595,0.506784679781,1.0
67710,0.231962282355,0.506781394254,1.0
67720,0.231958766255,0.50677810978,1.0
67730,0.231955251294,0.506774826357,1.0
67740,0.231951737472,0.506771543985,1.0
67750,0.231948224787,0.506768262665,1.0
67760,0.23194471324,0.506764982394,1.0
67770,0.23194120283,0.506761703173,1.0
67780,0.231937693557,0.506758425002,1.0
67790,0.231934185419,0.506755147879,1.0
67800,0.231930678416,0.506751871805,1.0
67810,0.231927172548,0.506748596778,1.0
67820,0.231923667815,0.506745322798,1.0
67830,0.231920164215,0.506742049866,1.0
67840,0.231916661748,0.506738777979,1.0
67850,0.231913160413,0.506735507139,1.0
67860,0.231909660211,0.506732237343,1.0
67870,0.23190616114,0.506728968592,1.0
67880,0.2319026632,0.506725700886,1.0
67890,0.23189916639,0.506722434223,1.0
67900,0.231895670711,0.506719168604,1.0
67910,0.23189217616,0.506715904027,1.0
67920,0.231888682738,0.506712640493,1.0
67930,0.231885190444,0.506709378,1.0
67940,0.231881699278,0.506706116549,1.0
67950,0.231878209239,0.506702856139,1.0
67960,0.231874720327,0.506699596768,1.0
67970,0.23187123254,0.506696338438,1.0
67980,0.231867745879,0.506693081147,1.0
67990,0.231864260343,0.506689824894,1.0
68000,0.231860775931,0.50668656968,1.0
68010,0.231857292643,0.506683315504,1.0
68020,0.231853810479,0.506680062365,1.0
68030,0.231850329437,0.506676810263,1.0
68040,0.231846849517,0.506673559197,1.0
68050,0.231843370719,0.506670309167,1.0
68060,0.231839893042,0.506667060173,1.0
68070,0.231836416486,0.506663812213,1.0
68080,0.23183294105,0.506660565288,1.0
68090,0.231829466733,0.506657319396,1.0
68100,0.231825993535,0.506654074538,1.0
68110,0.231822521456,0.506650830713,1.0
68120,0.231819050494,0.50664758792,1.0
68130,0.23181558065,0.506644346159,1.0
68140,0.231812111923,0.506641105429,1.0
68150,0.231808644312,0.50663786573,1.0
68160,0.231805177817,0.506634627062,1.0
68170,0.231801712436,0.506631389424,1.0
68180,0.231798248171,0.506628152815,1.0
68190,0.23179478502,0.506624917235,1.0
68200,0.231791322982,0.506621682684,1.0
68210,0.231787862057,0.50661844916,1.0
68220,0.231784402245,0.506615216664,1.0
68230,0.231780943545,0.506611985195,1.0
68240,0.231777485957,0.506608754753,1.0
68250,0.231774029479,0.506605525337,1.0
68260,0.231770574112,0.506602296946,1.0
68270,0.231767119854,0.50659906958,1.0
68280,0.231763666706,0.506595843239,1.0
68290,0.231760214667,0.506592617922,1.0
68300,0.231756763736,0.506589393628,1.0
68310,0.231753313912,0.506586170358,1.0
68320,0.231749865196,0.50658294811,1.0
68330,0.231746417587,0.506579726884,1.0
68340,0.231742971083,0.50657650668,1.0
68350,0.231739525685,0.506573287498,1.0
68360,0.231736081393,0.506570069336,1.0
68370,0.231732638205,0.506566852194,1.0
68380,0.231729196121,0.506563636072,1.0
68390,0.23172575514,0.506560420969,1.0
68400,0.231722315262,0.506557206885,1.0
68410,0.231718876487,0.506553993819,1.0
68420,0.231715438814,0.506550781771,1.0
68430,0.231712002242,0.50654757074,1.0
68440,0.231708566771,0.506544360726,1.0
68450,0.2317051324,0.506541151729,1.0
68460,0.231701699129,0.506537943747,1.0
68470,0.231698266958,0.506534736781,1.0
68480,0.231694835885,0.506531530829,1.0
68490,0.23169140591,0.506528325893,1.0
68500,0.231687977033,0.50652512197,1.0
68510,0.231684549253,0.50652191906,1.0
68520,0.23168112257,0.506518717164,1.0
68530,0.231677696983,0.50651551628,1.0
68540,0.231674272491,0.506512316408,1.0
68550,0.231670849095,0.506509117548,1.0
68560,0.231667426793,0.506505919698,1.0
68570,0.231664005585,0.50650272286,1.0
68580,0.231660585471,0.506499527031,1.0
68590,0.23165716645,0.506496332212,1.0
68600,0.231653748521,0.506493138403,1.0
68610,0.231650331684,0.506489945602,1.0
68620,0.231646915939,0.506486753809,1.0
68630,0.231643501284,0.506483563024,1.0
68640,0.23164008772,0.506480373246,1.0
68650,0.231636675245,0.506477184475,1.0
68660,0.23163326386,0.506473996711,1.0
68670,0.231629853564,0.506470809952,1.0
68680,0.231626444356,0.506467624199,1.0
68690,0.231623036236,0.50646443945,1.0
68700,0.231619629203,0.506461255706,1.0
68710,0.231616223257,0.506458072966,1.0
68720,0.231612818397,0.506454891229,1.0
68730,0.231609414623,0.506451710496,1.0
68740,0.231606011934,0.506448530765,1.0
68750,0.23160261033,0.506445352036,1.0
68760,0.231599209809,0.506442174308,1.0
68770,0.231595810373,0.506438997582,1.0
68780,0.23159241202,0.506435821857,1.0
68790,0.231589014749,0.506432647131,1.0
68800,0.23158561856,0.506429473406,1.0
68810,0.231582223453,0.506426300679,1.0
68820,0.231578829427,0.506423128951,1.0
68830,0.231575436481,0.506419958222,1.0
68840,0.231572044616,0.50641678849,1.0
68850,0.23156865383,0.506413619756,1.0
68860,0.231565264123,0.506410452019,1.0
68870,0.231561875495,0.506407285278,1.0
68880,0.231558487944,0.506404119533,1.0
68890,0.231555101471,0.506400954784,1.0
68900,0.231551716075,0.506397791029,1.0
68910,0.231548331756,0.506394628269,1.0
68920,0.231544948512,0.506391466504,1.0
68930,0.231541566344,0.506388305732,1.0
68940,0.23153818525,0.506385145953,1.0
68950,0.231534805231,0.506381987166,1.0
68960,0.231531426286,0.506378829372,1.0
68970,0.231528048415,0.50637567257,1.0
68980,0.231524671616,0.506372516759,1.0
68990,0.23152129589,0.506369361939,1.0
69000,0.231517921235,0.506366208109,1.0
69010,0.231514547652,0.506363055269,1.0
69020,0.23151117514,0.506359903418,1.0
69030,0.231507803698,0.506356752557,1.0
69040,0.231504433325,0.506353602684,1.0
69050,0.231501064023,0.506350453799,1.0
69060,0.231497695788,0.506347305902,1.0
69070,0.231494328623,0.506344158991,1.0
69080,0.231490962525,0.506341013068,1.0
69090,0.231487597494,0.50633786813,1.0
69100,0.23148423353,0.506334724178,1.0
69110,0.231480870633,0.506331581212,1.0
69120,0.231477508801,0.50632843923,1.0
69130,0.231474148034,0.506325298233,1.0
69140,0.231470788332,0.50632215822,1.0
69150,0.231467429695,0.50631901919,1.0
69160,0.231464072121,0.506315881143,1.0
69170,0.231460715611,0.506312744078,1.0
69180,0.231457360163,0.506309607996,1.0
69190,0.231454005777,0.506306472895,1.0
69200,0.231450652454,0.506303338775,1.0
69210,0.231447300191,0.506300205636,1.0
69220,0.231443948989,0.506297073477,1.0
69230,0.231440598848,0.506293942298,1.0
69240,0.231437249766,0.506290812099,1.0
69250,0.231433901743,0.506287682878,1.0
69260,0.23143055478,0.506284554635,1.0
69270,0.231427208874,0.50628142737,1.0
69280,0.231423864026,0.506278301083,1.0
69290,0.231420520236,0.506275175773,1.0
69300,0.231417177502,0.506272051439,1.0
69310,0.231413835824,0.506268928082,1.0
69320,0.231410495202,0.5062658057,1.0
69330,0.231407155636,0.506262684293,1.0
69340,0.231403817124,0.506259563862,1.0
69350,0.231400479666,0.506256444404,1.0
69360,0.231397143262,0.50625332592,1.0
69370,0.231393807912,0.50625020841,1.0
69380,0.231390473614,0.506247091872,1.0
69390,0.231387140368,0.506243976307,1.0
69400,0.231383808174,0.506240861714,1.0
69410,0.231380477032,0.506237748092,1.0
69420,0.23137714694,0.506234635442,1.0
69430,0.231373817898,0.506231523762,1.0
69440,0.231370489906,0.506228413053,1.0
69450,0.231367162964,0.506225303313,1.0
69460,0.23136383707,0.506222194542,1.0
69470,0.231360512225,0.506219086741,1.0
69480,0.231357188427,0.506215979907,1.0
69490,0.231353865677,0.506212874042,1.0
69500,0.231350543974,0.506209769144,1.0
69510,0.231347223316,0.506206665213,1.0
69520,0.231343903705,0.506203562249,1.0
69530,0.231340585139,0.506200460251,1.0
69540,0.231337267618,0.506197359219,1.0
69550,0.231333951141,0.506194259151,1.0
69560,0.231330635709,0.506191160049,1.0
69570,0.231327321319,0.506188061911,1.0
69580,0.231324007972,0.506184964737,1.0
